SIGHTINGDATE,LAT,LON,Presence,SOURCE,SOURCE_DETAIL,PACKAGE_ID,Season,SST_Celsius,Frontal_Value,Chlorophyll_mg_m3,Salinity_PSU,Water_Mass_M_WK,SST_env_source,Chlorophyll_env_source,Frontal_env_source,Salinity_env_source,SST_is_observed,Frontal_is_observed,Chlorophyll_is_observed,Salinity_is_observed,Water_Mass_is_observed,Any_env_missing
2003-04-21,41.69,-69.42,1,Visual,RWSAS sightings,,Spring,5.3248842975206605,0.05794178112553949,1.5072390833333333,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-04-21,41.7,-69.7,1,Visual,RWSAS sightings,,Spring,5.138347107438015,0.07863841300534961,1.58604075,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-04-21,41.82,-70.33,1,Visual,RWSAS sightings,,Spring,5.535438016528925,0.13884163640637487,2.579175083333334,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-04-21,42.1,-70.37,1,Visual,RWSAS sightings,,Spring,5.234049586776859,0.022203603311176535,1.887846916666667,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-04-21,42.87,-69.59,1,Visual,RWSAS sightings,,Spring,5.605809917355372,0.04052159917870961,1.928212375,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-04-22,41.08,-70.32,1,Visual,RWSAS sightings,,Spring,6.33013223140496,0.007810249675908466,2.0500178333333334,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-04-23,41.81,-70.34,1,Visual,RWSAS sightings,,Spring,5.977628099173554,0.03820994634908599,3.774418916666667,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-04-23,42.01,-70.21,1,Visual,RWSAS sightings,,Spring,5.605199999999999,0.03201562118716431,2.339419833333333,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-04-23,42.22,-70.56,1,Visual,RWSAS sightings,,Spring,5.392603305785124,0.026248809496813852,4.576689777777778,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-04-24,42.0,-70.21,1,Visual,RWSAS sightings,,Spring,5.803380530973452,0.09364827814754512,2.3551269,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-04-25,41.43,-68.02,1,Visual,RWSAS sightings,,Spring,5.935454545454545,0.03765634076752412,5.066129444444445,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-04-25,41.76,-70.27,1,Visual,RWSAS sightings,,Spring,6.3350927835051545,0.0761396742835163,4.715236,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-04-25,41.87,-70.3,1,Visual,RWSAS sightings,,Spring,5.956355371900826,0.09962554893198737,3.0464073333333332,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-04-25,41.88,-69.94,1,Visual,RWSAS sightings,,Spring,5.579047058823529,0.08704596486914332,3.4168485714285715,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-04-25,41.88,-69.93,1,Visual,RWSAS sightings,,Spring,5.554968749999998,0.09548298277703589,3.4168485714285715,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-04-25,41.96,-69.94,1,Visual,RWSAS sightings,,Spring,5.416256637168141,0.1239939514653826,3.853370545454545,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-04-25,42.47,-70.54,1,Visual,RWSAS sightings,,Spring,5.267231404958678,0.0813941029804987,5.533557500000001,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-04-27,42.0,-70.22,1,Visual,RWSAS sightings,,Spring,5.972637168141593,0.028301943396170884,2.247240375,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-04-27,42.16,-70.01,1,Visual,RWSAS sightings,,Spring,5.506652892561983,0.07144928271158464,4.411723083333334,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-04-28,41.79,-69.54,1,Visual,RWSAS sightings,,Spring,5.711049586776859,0.10043903623591681,2.462152125,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-04-28,41.8,-70.37,1,Visual,RWSAS sightings,,Spring,6.003842975206612,0.06296824596572477,3.581745916666667,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-04-28,41.81,-70.4,1,Visual,RWSAS sightings,,Spring,6.028231404958678,0.0566480361530744,3.4178136666666665,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-04-28,41.82,-70.42,1,Visual,RWSAS sightings,,Spring,6.041479338842975,0.04018084120572967,3.4546652727272726,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-04-28,41.82,-70.38,1,Visual,RWSAS sightings,,Spring,5.98900826446281,0.06132699242584885,3.581745916666667,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-04-28,41.83,-70.51,1,Visual,RWSAS sightings,,Spring,6.139231707317073,0.03384154251803632,3.8747167999999994,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-04-28,41.83,-70.4,1,Visual,RWSAS sightings,,Spring,6.001504132231405,0.0566480361530744,3.324093,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-04-28,41.89,-70.43,1,Visual,RWSAS sightings,,Spring,5.9909917355371896,0.06824954212300602,3.5578131111111113,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-04-28,42.02,-70.22,1,Visual,RWSAS sightings,,Spring,5.979690721649484,0.024698178070456628,2.252518,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-04-28,42.12,-67.57,1,Visual,RWSAS sightings,,Spring,5.5041983471074385,0.1142420675583211,5.273470416666666,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-04-28,42.13,-70.45,1,Visual,RWSAS sightings,,Spring,5.547619834710743,0.13774069841553774,3.2028023125,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-04-28,42.37,-70.75,1,Visual,RWSAS sightings,,Spring,5.93593388429752,0.08221921916437641,7.624227999999999,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-04-29,42.09,-70.23,1,Visual,RWSAS sightings,,Spring,5.899489583333334,0.11684605256490227,2.224772,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-04-30,41.8,-70.36,1,Visual,RWSAS sightings,,Spring,6.21981818181818,0.013453624047075102,3.6147332222222226,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-04-30,41.85,-70.37,1,Visual,RWSAS sightings,,Spring,6.1793966942148755,0.017000000000000088,3.3249202500000004,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-04-30,41.9,-70.44,1,Visual,RWSAS sightings,,Spring,6.165685950413223,0.026744158240631043,3.5578131111111113,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-04-30,42.04,-70.38,1,Visual,RWSAS sightings,,Spring,5.773537190082643,0.05048019413591875,2.6054133125,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-04-30,42.21,-70.34,1,Visual,RWSAS sightings,,Spring,5.741099173553719,0.08212338278468506,3.4230194375,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-05-02,42.06,-70.25,1,Visual,RWSAS sightings,,Spring,6.806679611650485,0.03677295201639518,1.3225164999999999,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-05-02,42.08,-70.31,1,Visual,RWSAS sightings,,Spring,6.724512396694215,0.031016124838545874,1.698325142857143,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-05-04,42.33,-70.49,1,Visual,RWSAS sightings,,Spring,6.8562314049586774,0.13201515064567543,6.410130166666666,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-05-05,41.47,-68.72,1,Visual,RWSAS sightings,,Spring,7.256347107438017,0.10602358228243398,1.4893085,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-05-05,41.74,-68.62,1,Visual,RWSAS sightings,,Spring,7.309157024793389,0.11642272115012582,2.4506193000000005,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-05-05,42.04,-70.04,1,Visual,RWSAS sightings,,Spring,7.092105882352939,0.08645229898620296,1.6861713333333332,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-05-05,42.09,-70.21,1,Visual,RWSAS sightings,,Spring,7.141494505494504,0.08601308040060072,2.1161215,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-05-05,43.38,-68.48,1,Visual,RWSAS sightings,,Spring,5.897818181818181,0.07701460900374614,2.2747339166666665,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-05-09,41.47,-68.72,1,Visual,RWSAS sightings,,Spring,7.350669421487604,0.03140063693621762,6.661574,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-05-09,41.86,-69.82,1,Visual,RWSAS sightings,,Spring,7.99402479338843,0.03610055401236812,1.3279723333333333,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-05-10,42.28,-69.85,1,Visual,RWSAS sightings,,Spring,7.867636363636364,0.11154035144287443,1.6068465555555553,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-05-13,41.9,-69.72,1,Visual,RWSAS sightings,,Spring,8.048338842975205,0.019849433241279572,1.9050882222222225,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-05-15,41.22,-69.07,1,Visual,RWSAS sightings,,Spring,7.766685950413224,0.08236504112789486,1.5345114444444445,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-05-15,41.22,-68.82,1,Visual,RWSAS sightings,,Spring,7.203702479338842,0.14060227594175195,1.102468111111111,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-05-15,41.26,-69.18,1,Visual,RWSAS sightings,,Spring,8.033553719008264,0.045276925690688474,1.0490570000000004,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-05-15,41.42,-68.72,1,Visual,RWSAS sightings,,Spring,7.950140495867768,0.18450271000719876,4.237377,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-05-15,41.43,-68.83,1,Visual,RWSAS sightings,,Spring,7.873008264462809,0.1163625798957735,4.132375416666666,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-05-15,41.53,-69.65,1,Visual,RWSAS sightings,,Spring,8.065421487603306,0.05032395056034485,1.3097065555555556,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-05-15,41.75,-69.52,1,Visual,RWSAS sightings,,Spring,8.253685950413223,0.038209946349084506,1.4478475,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-05-15,41.77,-68.52,1,Visual,RWSAS sightings,,Spring,7.803198347107437,0.09371365962334322,2.980204666666667,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-05-15,41.84,-69.2,1,Visual,RWSAS sightings,,Spring,8.177545454545454,0.00806225774829959,1.84209925,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-05-15,41.84,-68.58,1,Visual,RWSAS sightings,,Spring,8.049710743801652,0.05300943312279299,2.8568408124999998,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-05-15,41.86,-68.52,1,Visual,RWSAS sightings,,Spring,8.010768595041323,0.05745432968889213,2.718412666666667,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-05-15,41.88,-68.47,1,Visual,RWSAS sightings,,Spring,8.018289256198347,0.06008327554320186,2.7413240833333337,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-05-15,41.93,-68.56,1,Visual,RWSAS sightings,,Spring,8.18981818181818,0.03162277660168087,2.608122111111111,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-05-15,42.08,-69.69,1,Visual,RWSAS sightings,,Spring,8.716396694214875,0.021242645786249337,1.483645916666667,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-05-15,42.12,-69.71,1,Visual,RWSAS sightings,,Spring,8.781380165289255,0.017000000000001757,1.5209825000000001,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-05-15,42.29,-69.89,1,Visual,RWSAS sightings,,Spring,8.889462809917353,0.003162277660168874,1.7143914166666665,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-05-18,41.4,-68.92,1,Visual,RWSAS sightings,,Spring,8.10206611570248,0.20250987630236666,1.3225287499999998,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-05-18,41.41,-68.91,1,Visual,RWSAS sightings,,Spring,8.12199173553719,0.1924870125488993,1.363499375,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-05-18,42.2,-69.61,1,Visual,RWSAS sightings,,Spring,8.606471074380163,0.04743416490252255,0.8119314166666668,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-05-18,42.23,-69.62,1,Visual,RWSAS sightings,,Spring,8.625504132231402,0.033955853692696845,0.8151526666666667,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-05-19,41.37,-68.98,1,Visual,RWSAS sightings,,Spring,8.432743801652892,0.1864141893740935,1.3722145833333332,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-05-19,41.43,-68.83,1,Visual,RWSAS sightings,,Spring,8.363355371900827,0.2214610575247929,1.2356394166666667,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-05-20,41.4,-68.87,1,Visual,RWSAS sightings,,Spring,8.848495867768595,0.22955445976935254,1.2276326666666666,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-05-20,42.45,-69.4,1,Visual,RWSAS sightings,,Spring,9.58217355371901,0.07433034373659296,0.8353295,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-05-21,42.41,-69.56,1,Visual,RWSAS sightings,,Spring,9.602520661157024,0.060458663564455124,0.72966275,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-05-22,41.33,-69.05,1,Visual,RWSAS sightings,,Spring,8.771272727272727,0.03401470270338854,1.3734797500000002,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-05-29,41.17,-69.02,1,Visual,RWSAS sightings,,Spring,8.910859504132233,0.20657020598334191,3.0222979999999997,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-05-29,42.57,-69.22,1,Visual,RWSAS sightings,,Spring,9.794859504132232,0.0674462749156687,1.47173575,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-05-30,42.17,-68.89,1,Visual,RWSAS sightings,,Spring,9.545396694214876,0.0746876830541697,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2003-05-30,42.6,-69.15,1,Visual,RWSAS sightings,,Spring,10.394272727272728,0.10235721762533335,1.564929,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-05-30,42.83,-69.52,1,Visual,RWSAS sightings,,Spring,10.25914049586777,0.153851389333994,1.1239982499999999,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-05-31,41.17,-68.98,1,Visual,RWSAS sightings,,Spring,9.646322314049586,0.1545639026422399,2.4452145,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-05-31,41.4,-69.13,1,Visual,RWSAS sightings,,Spring,9.777471074380166,0.0915491671180026,2.3937067499999998,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-05-31,41.45,-68.7,1,Visual,RWSAS sightings,,Spring,9.873628099173555,0.1450413734077278,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2003-05-31,41.74,-68.94,1,Visual,RWSAS sightings,,Spring,10.136760330578513,0.06351771406466018,2.160929,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-05-31,41.78,-68.53,1,Visual,RWSAS sightings,,Spring,9.724280991735537,0.16480367107561542,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2003-05-31,42.3,-68.81,1,Visual,RWSAS sightings,,Spring,9.946190082644629,0.049297565862829795,,,,jplMURSST41.analysed_sst,,gradient(jplMURSST41.analysed_sst),,1,1,0,0,0,1
2003-06-03,41.15,-69.13,1,Visual,RWSAS sightings,,Summer,9.051057851239669,0.11624973118248591,1.52358125,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-06-03,41.48,-68.85,1,Visual,RWSAS sightings,,Summer,8.50815702479339,0.16977705969888762,1.038887888888889,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-06-03,42.5,-69.39,1,Visual,RWSAS sightings,,Summer,9.663479338842976,0.08018883962248118,1.1390554999999998,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-06-07,41.96,-69.09,1,Visual,RWSAS sightings,,Summer,10.029809917355374,0.15050747489742844,0.8280460625,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-06-07,42.15,-67.6,1,Visual,RWSAS sightings,,Summer,10.279214876033059,0.18623708008879306,1.6566354444444444,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-06-07,42.17,-69.12,1,Visual,RWSAS sightings,,Summer,10.240735537190082,0.11090987332063783,1.062297875,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-06-07,42.17,-68.78,1,Visual,RWSAS sightings,,Summer,9.953966942148758,0.10662082348209452,1.3464729166666667,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-06-07,42.6,-69.6,1,Visual,RWSAS sightings,,Summer,10.95803305785124,0.16900443781155614,1.0498184444444443,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-06-09,41.18,-69.0,1,Visual,RWSAS sightings,,Summer,9.61698347107438,0.035510561809129586,1.53668575,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-06-09,42.15,-67.38,1,Visual,RWSAS sightings,,Summer,9.267694214876034,0.05069516742254578,1.6467008333333333,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-06-10,41.28,-68.87,1,Visual,RWSAS sightings,,Summer,10.33490909090909,0.026925824035671914,1.2169684166666668,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-06-10,41.57,-68.62,1,Visual,RWSAS sightings,,Summer,10.529297520661158,0.040746165463758345,1.1621438333333332,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-06-13,42.19,-69.55,1,Visual,RWSAS sightings,,Summer,12.34087603305785,0.015337861650178182,0.9984553333333334,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-06-16,42.83,-69.42,1,Visual,RWSAS sightings,,Summer,11.831033057851238,0.10811336642617371,1.0124018750000001,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-06-16,43.05,-69.87,1,Visual,RWSAS sightings,,Summer,11.561743801652892,0.0795550124127955,1.12985425,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-06-17,41.28,-68.9,1,Visual,RWSAS sightings,,Summer,10.829644628099171,0.20225849796732917,1.2362971111111112,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-06-17,41.42,-69.15,1,Visual,RWSAS sightings,,Summer,11.416016528925619,0.11506954418959017,1.0102655833333334,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
2003-06-17,41.62,-68.66,1,Visual,RWSAS sightings,,Summer,11.60385950413223,0.07374449131969127,1.0256496875,,,jplMURSST41.analysed_sst,erdMH1chla8day.chlorophyll,gradient(jplMURSST41.analysed_sst),,1,1,1,0,0,1
